Id	Text	Label
14036958_1	Of course the county is lovely , in facts its gods country in our book BUT the cities are rat infested with enrichers , just how the country is isnt it .	noHate
31721294_1	you gotta stand up for yourself you cant just sit back and take their * * * * but on the other hand you cant go out looking for it either but if it comes down to a fight dont back down	noHate
30607361_1	Back when I was a kid , even the black folks called them that .... `` Ooohhh I' z cai n't wait until Crimusz , I' z gonna get me sum of dem niggah-toes and oranguz fo ' Crimusz , an ' sum peppahmintz ; dey shoa iz gud ! ''	hate
30488474_2	At the resturant , the Pres. of Hamms orders a Hamms , the Pres. of Schlitz orders a Schlitz , the Pres. of Budweiser orders a Bud , and the Pres. of Guiness orders a cup of tea .	noHate
14670190_1	Laugh it up ape cause without yt to protect your race Asians will probably do the world a favour and wipe your kind from the face of the Earth .	hate
13462130_2	Maybe they will be resettled deliberately as refugees or maybe they will come for the women like the chinese men are doing .	hate
13060195_1	I hear that McDonalds is coming to their aid .	noHate
13861955_1	I heard about it is it about that white guy that killed that race traitor slut and her nig nog boyfriend ?	hate
13850107_1	An Irish prison is like a luxury hotel where they come and thats even if they get sent to prison and thats if they get do n't flee the country and thats if they get caught doing the crime ... so crime does pay in Ireland .	hate
13858458_3	Back to where ya came from !	hate
12882281_1	This family that wants to complain about gays should come to San Francisco and raise some hell at these gay pride events .... a much better target ..... and these people in San Francisco openly blasphemied Christ with their parody of ' The Last Supper `` as their poster for their last event .	hate
14047809_1	I've tried to meet for coffee with a few people but everybody is really spread out , it 's tough to find the time to go out and meet like minded people .	noHate
14036583_1	I was sure that they were lying about the numbers and it 's must be the same in every country IMO .	noHate
30496866_1	We say here that if we want to be lied to just watch the news !	noHate
13940778_5	Now i just dont know what to do or think anymore .	noHate
13589746_4	Sardines and anchovies , for example , are basically 100 % safe .	noHate
13139471_2	ZOG is getting rid of every White-dominated area in the world .	hate
30480938_1	We need to deport all nonwhites immediately , that or stop letting more in and sterilize the ones here , that will fix the problem .	hate
13484364_1	Only a f' n jew would have the nerve to hide away in a black country , a fugitive from US law , while making campaign promises at the same time as suing the company he defrauded .	hate
13865807_1	These people who want foreign aid increased are the same people who walk past irish people living rough on the streets and they do n't care about the old people who the government ignores .	noHate
30537231_2	Lay her off and cart her back to India where she can poop in the Ganges river next to her dead grand parents .	hate
14678670_1	In the eyes of the Jew and the libtard there is a race problem and the problem is us !	hate
13504696_2	Richland County deputies say Cason killed his estranged wife , 38-year-old Letitia Cason , at an apartment on Smallwood Road in Northeast Richland County Deputies : Murder Suspect Shoots at Officers , is Taken Into Custody wltx.com | Columbia , SC News , Weather and Sports |	noHate
30466478_1	I am sure California is full of sick self hating whites , who think that for the good of all the black brown and yellow peoples of the world , whites need to commit racial suicide and disappear from their face of the earth for their sake and wo n't that be just dandy !	hate
14672488_3	But millions can believe a lie for centuries upon centuries , especially when you make investigating the story a crime .	noHate
13603439_2	Ethnic crime never ends it seems .	hate
30645977_3	But it does have a feminine sound .	noHate
31768281_1	I am going to try and update my site soon , I did however add a chat room .	noHate
31716587_2	You are joining a unit that is famous for its great spirit and effectiveness at awakening our kinsmen .	noHate
14296090_2	Why would they let blacks live ?	hate
13844762_1	Hey, do you think we are going to get into a fight between European countries about who all are going to get those Guantanamo prisoners ?	noHate
30729164_2	They will eventually kill off the whites and go back to the jungle ways .	hate
14668596_1	Exactly, they want us to lay down and die .	hate
30507532_2	Explain how liberals are liars and anti-White and tell her about crime statistics .	hate
30727148_1	Has anyone claiming this method been able to make even one block like that with wedges water and copper tools ?	noHate
14039677_2	Its got to be a quote from someone .	noHate
30670272_1	Dude stink bomb this event , when it gets dark , chuck a bunch of them on the floor , different spots , when the chimps start jiving and grooving , they will step on them .	hate
30758569_1	why did god give negroes good rhythm ?? because he messed up their lips , hair , nose and skin so yes they are ugly !!!!!!!!!!!!!!	hate
13340954_1	I'm heading down to DC to put a sign on the White House gates that will read : ' No savage negro BEASTS in the White House ! '	hate
14299729_1	This is my next read .	noHate
14031868_2	The chairman of the FA is one David Bernstein and , yes , he is a member of a certain tribe that delight in bringing diversity and the benefits of multi-culturalism and ' anti-racism ' , along with boatloads of third-worlders to Britain .	hate
14100128_1	hey whats up i 'm new on here and i would like to have someone to talk to so hit me back for whatever	noHate
12857372_1	They need the white male distracted as much as possible and of course the glorification of the groid ; two birds one stone .	hate
14672042_2	In all likelyhood , it 's jews painting the road of skank for her to follow .	hate
13857382_2	Even if they do stop pouring in most of those that are here have no intention of going back to poland .	hate
32923728_3	And now this clip suggests they were suffering by having to live among heartless and barbarian Whites .	hate
13164908_3	What did those poor monkeys ever do to you ?	noHate
30395814_1	As a nation , we are in desperate need for an immigration time out and a zero tolerance policy for those here illegally .	hate
13592619_1	I would like to say and I can proudly say that there are no jews in Iceland , those that tried to get here were all sent back to Germany ...	hate
14089145_1	The ability to run really quietly and lots of chloroform .	noHate
14098769_7	A 750 lb boat with a 280 hp motor .	noHate
13285989_2	Then we will see who is afraid to leave thier homes after dark or venture into the wrong ' hood .	hate
13456335_3	My favorite part : And still he ca n't see the truth right in front of his face .	noHate
13467182_1	When I was last time in South Africa , we went to Sun City and saw little black monkey children swimming , funniest thing was watching drying water off their faces , it looks exactly like baboon or something , way they do it , whites have certain mannerisms with doing things , they have completely ape-like ones .	hate
13477865_2	All you need is to cut off it 's head and the rest of the problems will crumble away with ease	hate
14106678_1	DuetschGirlTX, No I live in a tiny ass town where i am only one of 100 white folks ( maybe less ) . near San Antonio. there are so many dirts around and they all stick together. so when it comes to a White Girl in this town i gotta have my own back ALWAYS Is that where you are ?	hate
30566608_2	Please let me know if there is anything I can do .	noHate
14300745_3	Was n't Bill Clinton the first `` black '' president ?	noHate
14411270_3	Hopefully they will leave YT alone and just deal with the Nigerians when they start chimping out in the streets .	hate
31749725_1	damn! at least that sounds more plausable than a stupid sea. maybe look on ebay ??? are u sure there is none left ???	noHate
14035042_1	You Anglo-Americans are all welcome to England if you can perform the ' small ' task of riding London of it 's ethnics !	hate
13854620_2	I would love a house .	noHate
14417461_3	Maybe God was punishing them for their interracial marriage .	hate
33677053_2	Now I get it !	noHate
30691126_10	No .	noHate
30398316_2	I am not going to be beat down by a dyke , fag , or coon .	hate
13466962_2	There are so many race mixing ads on TV that it gets overwhelming .	hate
13843868_2	On a short holiday , Go back and do something about your own country and stop putting crap on our doorstep !	hate
14668596_2	By their words and deeds , they declare themselves to be staunchly in favor of the genocide of our people .	hate
13850749_1	Israel arrests him i bet Lentin and co are very happy.All students looking in see what scum the Jews are.Details here www.normanfinkelstein.com	hate
14047909_2	If you come down n ' around Sacramento California area send me a message .	noHate
13842505_1	now that ye mention it he does look a bit like this traveller i knew. i wonder if we gave him a wash would he really be a white guy with red hair ?	noHate
14040377_2	Any bother u go on lock down no one gets out the cells so its not that bad prison is 24 hour boredom ..	noHate
13856045_1	The problems start when you start to accommonadate these people in the first place ! , give an inch and they 'll take a mile ......	hate
30407607_2	Ya got a virgin shooter .	noHate
14084694_2	I got sloppy seconds after some Muslims used this girl .	hate
14677667_1	To me it means that Jewish supremacists will never again allow Whites to have a say .	hate
30447339_1	You need to ask this when the Obama Administration instructed the IRS to target conservatives ?	noHate
13504803_10	Keep Russia free from dark skinned beings !!!! thank you and please forgive me for mistakes .	hate
13438025_1	INTJ Introvert ( 11 % ) iNtuitive ( 38 % ) iNtuitive Thinking ( 38 % ) Judging ( 22 % ) You have slight preference of Introversion over Extraversion ( 11 % ) You have moderate preference of Intuition over Sensing ( 38 % ) You have moderate preference of Thinking over Feeling ( 38 % ) You have slight preference of Judging over Perceiving ( 22 % )	noHate
13503863_2	I could never picture the site of one of the women of the Holy Rus shacking up with some Islamic mud from that fithy , impoverished , and godforsaken mountainous * * * * hole !	hate
14439584_1	The kikes probably put the Leftist up to it , to make it seem like they do n't have total control of everyone .	hate
30623760_3	2 .	noHate
30762994_1	I take it you are a little person then .	noHate
14292472_1	if they have the same help here in Quebec , i would like too say congratulation pitbull-A.G. and i hope you have lot of new white resident in your city	noHate
13489066_2	I 'm angry against myself for just letting this whole world drown into a jewish cesspool .	hate
13595169_1	When the homos tried to have a fag pride parade in Serbia a few years ago they were beaten up .	noHate
30461427_1	Neither of the Diaz brothers are very bright but they generally come to fight .	noHate
14023144_1	You can stop this by getting a dead pig and bury it underground where the mosque will be built .	hate
13457765_2	It 's going viral on Youtube - warning the lesbian ' groid gets aggressive on the whites for whatever reason : YouTube - Video Caught On Tape Lesbian Or Young Man Going Wild On BART Train In Oakland !	hate
12847705_1	If you want to hear what a black `` intellectual '' ( lol ) sounds like , check out the woman in this video trying to debate Dr. William Shockley .	hate
14414529_1	And some people say that the Klan is n't doing anything today to make a difference .	noHate
14031641_1	Hello Everyone on Stormfront Have heard a lot of good things about this forum so I have decided to take the plunge .	noHate
30428427_1	Check out this youtube channel i found , i agree with most of what he says Diversity DESTROYS Social Cohesion in the West - YouTube	hate
30773912_1	"I'm too lazy to reread , did he say ' Teacher `` or '' Teacher 's asst . "" ?"	noHate
13505962_3	14 !	noHate
13419558_2	They do what they always do take something of someone else 's and make it their own .	hate
30704829_1	I remember when I was at my college during the Holidays ... every single holiday would be mentioned loud and clear except for Christmas ... especially kwanzaa .	noHate
13438903_2	Only scored a 120 .	noHate
30623598_1	Those boys will use the plastic whisks as swords , and the girls ' lego creations will consist of dollhouses for the few white dolls , with the dark ones in the adjoining farm pen .	hate
30673323_1	Oh, I forgot to say where I lived .	noHate
13484158_1	While they are in prison the kikes should get the same food the regular prison population gets ...	hate
14068744_1	If I was Ukrainian , I 'd sign a pact with devil himself to get rid of jewdo-islam Putinistan AKA Russian Federation ....	hate
13860584_2	After knocking back a few guinness we got pretty hungry and he said he knew a great place to go get some food , i was disgusted when he brought me to a chinese restaurant .	noHate
14675958_1	The White race is best because when the Creator made Whites , He made them better than He made the other races .	hate
30416132_3	Here are the CDs I want to sell : Beethoven : Symphonies Nos. 5 & 7 - Kleiber Beethoven : Symphony No. 9 - Furtwangler Bruckner : Symphony No. 9 - Furtwangler Handel : Music for the Royal Fireworks ; Water Music - Marriner Howard Hanson : Orchestral Works - Schermerhorn J.S. Bach : Great Organ Works - Hurford Norwegian Classical Favorites - Engeset The Best of Baroque Music - Edlinger Twilight of the Gods : The Essential Wagner Collection - Dorati , Karajan , Sinopoli , Bohm , Gerdes , Kubelik Most of these were recommended by fellow Stormfronters .	noHate
14413572_1	I'm not sure what sort of information you 're seeking but I recently found a number of Blacks who have been convicted for knowingly transmitting HIV/AIDS : Kouassi Adaye http://news.bbc.co.uk/2/hi/uk_news/e...de/3389735.stmJohnsonAzigahttp://en.wikipedia.org/wiki/Johnson_AzigaStanislasKanengele-Yondohttp://en.wikipedia.org/wiki/Stanislas_Kanengele-YondjoTrevisSmithhttp://en.wikipedia.org/wiki/Trevis_SmithAdrienSylverNduwayohttp://www.thenownews.com/issues06/0...031206nn2.htmlWillieAtkinshttp://www.dallasnews.com/sharedcont....32a4d9fd.htmlNushawnWilliamshttp://en.wikipedia.org/wiki/Nushawn_WilliamsSimonMolhttp://en.wikipedia.org/wiki/Simon_MolEversonBandahttp://www.dailymail.co.uk/pages/liv...=5&expand=truePeterMwaihttp://www.crime.co.nz/c-files.asp?ID=36WilliamKaranjahttp://www.amren.com/mtnews/archives...n_rapist_j.phpLinkoyMuhurihttp://news.bbc.co.uk/2/hi/uk_news/e...on/3256352.stmMohammedDicahttp://news.bbc.co.uk/2/hi/uk_news/e...on/3190626.stmFestonKonzanihttp://news.bbc.co.uk/2/hi/uk_news/e...es/4267433.stmGabrielVengesaihttp://www.dailymail.co.uk/pages/liv ... n _ page _ id = 1770	hate
14078036_1	Blacks in South Africa wondering why their country is going to hell when they put Blacks in charge .	hate
30594322_1	I have one word for you ....... MOVE . We chose this area because we wanted our children to go to all white schools .	noHate
30575857_1	I was just debating with myself whether I should go to bed or have one last beer ...	noHate
13505003_3	They will kill there own just as fast as they would kill there enemy .	hate
30474323_6	Then again , in this modern age of white youth emulating negroes and white adults groveling at the feet of the juden , perhaps it 's an appropriate word after all .	hate
14032489_1	I'm in Australia and I want it to be done and over with , my mum is constantly going on about the Olympics like it 's a big deal .	noHate
14062890_1	Hi everyone .... I 'm from Slovenia and I utterly hate every living muslim in this world ....... and I despise even the dead ones	hate
13480152_1	Whites have the following Too many abortions , too many mixed marriages , too many no kids marriages , and too many liberals .	hate
13501073_1	Those poor kikes they cant even escape antisemetism in the country were it is punishable by death ( I am talking about palestinians )	hate
13632881_1	Has anybody pointed out that Finland is n't part of Scandinavia yet ? ( Hur gick det i Finnkampen , vet ni det ?	noHate
13612276_2	Providing From Finland does n't kick my ass and throw me overboard ... coming or going .	noHate
13940778_1	So sick of the way its working , I remember when I was growing up in Winnipeg the little shops were all white runned and owned and would hire people from the community and it was great it helped people and kept streets safe even though me and others would cause some bull * * * * it wasnt anything to how it is now .	hate
14100782_1	Everyone on my MSN gets all manner of pics ( ) but I 've never put any up here so here goes Some pics from about a year ago and a small anigif from a week ago heh Robin	noHate
14025978_1	I just need to turn on a tv and I see it advertised everywhere , mostly African apes with attractive white woman .	hate
14039906_2	There have been times when I have walked past some nigerian or skinny and they will cough with hand at their side without care for those around them .	hate
14067327_2	Lets keep it that way and not destroy it Check out this ice cave in Dobšiná Its frigging cold in there	noHate
30741799_1	Wasn't there something like a big bang in which a burrito exploded and all the beans flew everywhere and started reproducing exponentially ?	hate
30466458_1	Well, at least these dumb negroes got the fact that Jews are evil right ; though I suspect whitey and the jews are one in the same to their primitive minds ...	hate
13504387_2	Slavic peoples make up some 34 % of European population .	noHate
14073622_2	Too many libtards , I would n't waste my time there .	hate
30582548_1	Notice the video title , whenever there is a fight between a white and non white , the white is always the racist	noHate
31722565_2	God forbid anyone should promote straight racially loyal hetrosexuality Diablo	hate
30663322_3	There are only eight people living within a mile of my house , and none closer than a quarter-mile .	noHate
14098906_2	Of course , they are more virile than us , so that would n't happen would it ?!!!	hate
14300849_1	TY!	noHate
13851926_1	The red scum will never wake up , ignorant lefties fight for `` their class '' when their making a mockery of their culture and heritage . commie scum ..	hate
13446781_4	These people have no idea about who they are or where they came from and any knowledge that they do have has guilt attached to it .	noHate
14031420_1	Our country is being over run and people let it happen just because the political issue here seens to take over the racial one .	noHate
13458183_1	More impulsive Negro stripping ...	hate
30404456_1	Nearly everything if not all acts that the liberals carry out damage this nation and our people .	hate
14672861_2	The only good thing about Indians is their married women are so loose that prostitution fails in Indian areas .	hate
13856080_1	Tralee is a disgrace , the place looks like a town in africa nowThe day Ireland becomes a muslim country is the day i stop breathing !	hate
14054691_1	Hi i need some information to understand the meaning of the negrogreek homo and the race-mixer tag of the HELLENIC THREAD .	noHate
13473877_2	More black-on-white hate crime videos are posted here : http://ethniccrime.blogspot.com/p/ra...-on-video.html	noHate
13164372_3	Except , of course , for those that pander to the filthy sons and daughters of Satan like ' ol Sandra here .	hate
14029454_2	If that stopped the worthless thing would starve !	hate
14031811_3	Lions , Tigers , Cheetahs , etc are all cats but they ai n't the same .	noHate
31771330_1	I've told my friends and all of them agree with me ( some only partially ) .	noHate
13844785_1	I heard from friends in Boston this is true.Blacks will attack an Irish America with a shamrock tattoo.How long before this happens in Ireland ?	hate
30722472_1	great posts. see how the media has been lying to us for decades about what actually happened and what it was actually all about .	noHate
13340814_1	Right.	noHate
14266657_2	I do n't think so .	noHate
14406890_3	Teach our men to be men again and defend our countries and women folk against the non white .	hate
14014389_1	nice to see another maritimer , the south shore is a beautiful place , i ride down that way a lot on my harley , i live in the annapolis valley .	noHate
14106170_2	I 'll be at that show AND I 'm a brunette .	noHate
30630731_5	When I watch things like this I pray God will have vengeance on these sub humans even if they have asked for forgiveness .	hate
13855833_1	To hell with what this creature thinks anyway .	hate
14300849_2	BTW .. update coming soon with info on my drive back to Florida .	noHate
33661913_1	the money he is giving away to refugees and the third world is money Canada does not even have !	noHate
14302429_2	I got stuck next to a really huge black woman who stunk to high heaven , and spent the entire ride with my face as close to the window as I could get .	noHate
30582556_2	I see pro and cons of both .	noHate
30597294_1	Like I said before I 'd bet 90 % + have Liberal parents .	hate
13946706_6	18 times in the last 20 years It 's time for the next generation to fight back to regain our country ..... the baby boomers will lose it for us if we do nothing .	hate
13060194_1	How much longer are we going to wait for them to take care of themselves ?	hate
12845244_10	The white man has no future in Canada , that is for sure , because the country is being flooded with non-white immigrants .	hate
12858198_1	I will at least never willingly pay to see this propaganda , maybe just watch it for free to show the influence the jews have got in the white genocide to people .	hate
13477084_2	I have a dream - one of these days Black occupation of America will be history !	hate
13454696_1	I think it is a bit late to think to look after the safety and the future of white people in South africa .	hate
30415927_2	I 've taught her to question everything that they teach her .	noHate
13439822_6	In Eternal Combat with that Satanic Spirit - The physical incarnation , creation of the Demiurge : The Jews .	hate
14029454_1	The problem is that through western elites we have to feed and look after useless savages like malema .	hate
14266657_1	what about it. that 's exactly what I said and I meant every word he thought I might and that was enough and with you two talking behind my back like some jew what do you expect me to say have a nice life .	hate
30622912_4	Instead it is the athletic negro Holyfield 11 kids , Mike Tyson 7 kids , Riddick Bowe 5 kids , George Foreman 10 kids who procreate like apes and spread these athlete genes along .	hate
30558364_1	Listening now .	noHate
13640781_1	Its only a matter of time until we become a hell hole like Sweden or the UK .	hate
30679925_3	That 's to assume the gay ones are n't abusive .	hate
30682994_1	This is the argument homosexuals use to justify their behavior , that because there are no `` red letters '' about it , then homosexuality is not a bad thing .	hate
30761981_1	I believe Abraham 's faith was tested by God when he asked him to sacrifice Isaac , the quran falsely claims it was Ishmael .	noHate
14651924_4	This is where their `` I 'm a bad ass , I can do whatever I want '' attitute comes from .	noHate
31728523_2	First off they probably wont do anything , second off dont start anything .	noHate
14658274_2	Both Asians and whites are composed and calm and blacks seem to have no self control .	hate
14672820_1	That type of negroes call your kind of brothas , Uncle Tom .	noHate
31757382_3	Welcome to Stormfront , the largest White Nationalist community on the web .	noHate
13481130_3	- `` Something about black '' and the old favorite `` Once you go black you never go back ''	hate
12855497_1	This whole situation starts to become really bizarre .	noHate
14665878_2	Why not just kick out all those Africans ?	hate
14028967_1	The Official Website of the British People 's Party A few unpleasant truths re. the zionist ass lickers of the DUP	hate
13446781_2	I do n't think anyone is insinuating that we are equal to non whites , or that we would ignore white nations .	noHate
14107402_1	Hi, I am 26yo from Glendale AZ .	noHate
13449160_3	Pure .	noHate
13290167_1	A public execution for these animals would go a LONG way to point to justice being done ; it would never bring the girl back ; but I guarantee it would send a message ............................	hate
13507619_2	Oh yeah , no mugshot picture on the page of course , you have to watch the video report to find out it was yet another case of TNB .	hate
14673299_2	I do not think anyone looks up to white Negroes , just the black ones and then they become wiggers .	hate
13460842_1	Seattle bus attack on a blind woman : YouTube - Broadcast Yourself .	noHate
14110686_3	The work involves : selling sporting goods and assisting customers with questions or problems .	noHate
13615812_1	Some of them claim that they would like to go back home one day but after a few years in Finland they will no longer have this wish .	noHate
30542142_2	More than that I cringe every time I go to hang out with my friends and they blast this filth in their cars and homes .	noHate
13458187_2	Most of these videos belong on the Animal Planet tv channel .	hate
13843216_1	And meanwhile , Gerry Gerry Dingleberry is trying to kill off future generations of Irish .	noHate
14038801_1	I was trying to find out if the Egyptians were white or not and my search brought me to a thread on this site .	noHate
13590005_1	That has been proven many times over by the Jew media in the U.S !	noHate
12868154_1	Pretty soon , there 's not going to be anywhere left to run .	noHate
30593138_3	White speech is Hate ....	noHate
13494648_1	Comparing these pictures to pictures with serbs I do n't see much difference between them and albanians , the same Dinaric and Mediterranean subtypes .	noHate
14102843_2	There have been more people coming on this board that live in the central Wisconsin area since I have started coming on here .	noHate
12846482_2	I take the assumption that your Nation is so crap is not worth remembering .	noHate
14024960_2	Did they put that Groid 15 next to Rooney just to make Rooney look at least half-human ?	hate
14412365_1	I just refer to them as primates as through THEIR evolution process they are just a little bit higher on the evolutionary chain which makes them all the more dangerous to whites , than any of their animalistic cousins .	hate
14025960_2	What I do know is that I live on a small Island and it seems that a lot of people from various countries in the world are willing to desert their homelands and their families just to come here , in my mind that tells me a lot about said people and their home countries , most of all it highlights their weaknesses of how their own countries have let them down and how they feel the need to feed off somebody elses country , how should we English interpret this without sounding rude ??? , locust ??? , parasite ??? , you tell me .	hate
30451947_2	I 'm hoping things will continue to grow with our smaller meets and will make for a good turn out at our events this year !	noHate
14299060_1	Sadly, I think the government would step in if we tried to stop the lesser races from moving into our land .	hate
14669086_3	Then we can all live in a global utopia with the Jew running the show - cant wait Nothing short of a brain transplant is going to raise a Negroes IQ .	hate
14407209_1	Most white girls are taught and brainwashed to love black guys , only way is to properly educate them and show them what savages they truly are .	hate
14279851_1	Hi i have not been on here in ages .	noHate
13621261_9	Wolf 278	noHate
31719001_3	Enjoy your classroom .	noHate
31694224_1	I bet they wouldnt have done that crap to a black person that had black power or those black fists that the panthers use written on his back pack .	hate
30677075_2	They laugh at whites who obey the law , bother to get married , women who are chaste .	hate
14105080_3	They 're music is one of the reasons I decided to become a white nationalist in the first place .	noHate
13502430_2	They 're probably as high-maintenance as one of those crappy old East German Trabants , though .	hate
12851401_2	And my job lets me monitor all of Jewish supremacist control of talk radio .	noHate
31783500_2	It makes my flesh crawl when I see white girls having to be felt up as they walk down the hallways by big lipped spear chuckers. : attack	hate
13866148_1	It just goes to show that the IRA are just criminals and not freedom fighters as they claim .	hate
14673299_1	The majority of them are as stupid as real Negroes .	hate
13272432_2	If it 's black , send it back .	hate
14667444_1	Those in the countries you mentioned are the mongrel offspring between whites ( Aryans ) and Arabs and its funny how those of the East who claim to be the Aryans talk about white people who came and mixed with them and the only Aryans apparently in the East are those with light skin and blue eyes .	hate
14674224_1	The Black race is yet to invent any kind of civilization .	hate
13472600_3	The future is ours , as long as we do not sit by and wait to be overrun by the subhumans .	hate
14082532_1	saysay.jpg say say with a candle 2.jpg This is my nearly 3 year old cat called Say-Say .	noHate
30542142_1	I really do hate rap music .	noHate
12854553_2	See the new thread @ https : //www.stormfront.org/forum/t989503/	noHate
31732972_2	Sometimes I do watch shows about WWII on the History channel but other than that I never watch it .	noHate
30644911_2	It 's a pretty powerful documentary that blew me away .	noHate
30771611_2	Like the parasites they are they simply moved to a new host , to continue their destruction of Western White civilization and culture	hate
13590005_2	Their lies are so thick and many that people do n't see the truth when it is in front of them !	hate
14672822_1	We knew that these structures were built by sub-saharan blacks in the same way we knew that the civilization Greek and Romanian built by white Europeans .	noHate
